work_id,filename,original_split,suggested_split,work_cluster_id,cluster_size,cluster_basis,orientation_proxy,quality_band_proxy,dominant_hue_bin_12_proxy,seed,stratification_limitation
zhx_04cd15e87927e1a5,IMG20260430152052.png,test,train,precautionary_cluster_0030,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_26a13fef686eba7d,IMG20260430152110.png,test,train,precautionary_cluster_0009,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_090a63a4fc648be6,IMG20260430152144.png,test,train,precautionary_cluster_0035,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_47782678cd42c3b6,IMG20260430152158.png,test,train,precautionary_cluster_0013,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_279efd3b982484f2,IMG20260430152203.png,test,train,precautionary_cluster_0078,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_986df1cf5f4bcd0f,IMG20260430152231.png,test,train,precautionary_cluster_0020,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_60c64ceaf456ded2,IMG20260430152233.png,test,train,precautionary_cluster_0175,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_392c162abb550af8,IMG20260430152318.png,test,train,precautionary_cluster_0107,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_0fe67ccbeb787c5a,IMG20260430152343.png,test,train,precautionary_cluster_0042,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_ef69811fd31ffcdb,IMG20260430152402.png,test,train,precautionary_cluster_0407,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_85148282652af67f,IMG20260430152424.png,test,train,precautionary_cluster_0235,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_393a2739b5f1d500,IMG20260430152436.png,test,train,precautionary_cluster_0108,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
